CodPessoa,theta,enem_score,acertos,total_itens
8736802,-4.0,100,0,45
8736809,-0.423,458,13,45
8736810,0.029,503,16,45
8737074,-0.184,482,16,45
8737076,4.0,900,39,45
8737084,0.067,507,19,45
8737098,0.342,534,18,45
8737099,-0.256,474,17,45
8737109,-4.0,100,1,45
8737112,0.494,549,33,45
8737133,-0.059,494,21,45
8737170,4.0,900,33,45
8737181,-0.311,469,15,45
8737186,-0.489,451,20,45
8737192,-1.17,383,9,45
8737202,-0.425,458,20,45
8737375,-0.614,439,14,45
8737469,-4.0,100,4,45
8737909,-0.954,405,18,45
8737939,-1.879,312,6,45
8738112,-0.619,438,13,45
8738383,-0.752,425,14,45
8738532,-3.221,178,6,45
8738564,-0.941,406,10,45
8738619,-1.649,335,7,45
8738730,-0.513,449,15,45
8738749,-1.051,395,15,45
8738984,-1.119,388,14,45
8739042,-1.179,382,12,45
8739100,-1.372,363,12,45
8739316,-1.69,331,12,45
8739317,0.561,556,19,45
8739477,-1.035,397,12,45
8739577,-0.005,500,13,45
8739765,-0.226,477,18,45
8740017,-0.407,459,15,45
8740058,0.194,519,20,45
8740218,-1.38,362,13,45
8740284,-0.719,428,13,45
8740571,-1.433,357,6,45
8740975,-0.483,452,12,45
8741215,-1.148,385,16,45
8741219,-1.681,332,7,45
8741241,3.226,823,36,45
8741271,0.474,547,29,45
8741275,0.328,533,31,45
8741367,-0.241,476,19,45
8741369,3.226,823,36,45
8741434,3.226,823,36,45
8741447,3.226,823,36,45
8741451,3.226,823,36,45
8741697,-0.058,494,22,45
8741869,0.48,548,19,45
8741875,3.226,823,36,45
8741919,-2.966,203,5,45
8742530,-1.236,376,9,45
8743028,-0.214,479,18,45
8743197,-1.17,383,8,45
8743204,-0.686,431,13,45
8743219,-1.595,340,10,45
8743560,-4.0,100,0,45
8743640,-0.638,436,15,45
8743742,-1.338,366,8,45
8743945,-1.643,336,10,45
8744098,-1.74,326,9,45
8744132,-0.887,411,11,45
8744266,-2.101,290,7,45
8744323,-0.266,473,13,45
8744333,-4.0,100,0,45
8744457,0.263,526,31,45
8744524,-4.0,100,0,45
8744599,-0.977,402,10,45
8744696,-1.975,302,8,45
8744719,-1.473,353,10,45
8744888,-1.003,400,11,45
8744901,-0.752,425,14,45
8744997,-1.48,352,10,45
8745062,0.183,518,28,45
8745107,-3.813,119,4,45
8745110,2.76,776,32,45
8745137,-0.926,407,11,45
8745168,3.755,876,36,45
8745187,-4.0,100,0,45
8745210,-1.274,373,9,45
8745429,-0.409,459,17,45
8745447,0.13,513,13,45
8745478,-0.454,455,14,45
8745930,-0.99,401,10,45
8745931,-1.569,343,11,45
8745935,-0.249,475,18,45
8745968,-1.197,380,8,45
8745970,-1.127,387,10,45
8745989,0.442,544,31,45
8746027,-0.286,471,15,45
8746046,-1.378,362,11,45
8746095,-0.295,471,16,45
8746118,-0.566,443,21,45
8746183,-0.096,490,16,45
8746211,0.442,544,31,45
8746273,-1.344,366,12,45
8746291,-1.024,398,9,45
8746311,-2.429,257,7,45
8746345,-0.776,422,12,45
8746386,-1.484,352,12,45
8746426,-0.181,482,23,45
8746481,-0.39,461,7,45
8746645,-1.605,339,9,45
8746648,-2.062,294,8,45
8746657,-0.923,408,11,45
8746674,0.543,554,32,45
8746678,-1.556,344,10,45
8746681,-0.856,414,10,45
8746793,-0.051,495,14,45
8747059,0.485,548,31,45
8747113,4.0,900,34,45
8747215,0.112,511,19,45
8747283,-1.14,386,12,45
8747294,-0.874,413,11,45
8747308,-0.89,411,11,45
8747315,-0.746,425,15,45
8747325,-2.9,210,5,45
8747347,-1.115,389,8,45
8747422,0.437,544,26,45
8747471,-0.494,451,13,45
8747487,-4.0,100,0,45
8747502,-0.643,436,14,45
8747665,-0.406,459,10,45
8747837,-1.208,379,11,45
8747850,-1.078,392,8,45
8747969,-1.256,374,11,45
8748056,3.226,823,36,45
8748434,-0.389,461,22,45
8748436,-1.09,391,9,45
8748497,-0.868,413,11,45
8748688,-1.282,372,13,45
8750130,-0.294,471,22,45
8750406,-0.996,400,12,45
8751131,-0.275,472,15,45
8751135,-0.198,480,18,45
8751143,1.096,610,32,45
8751419,3.064,806,35,45
8751497,-1.117,388,11,45
8752309,-1.553,345,10,45
8752327,-1.87,313,11,45
8752330,-1.201,380,11,45
8752333,-0.721,428,12,45
8752336,2.734,773,30,45
8752337,-0.967,403,8,45
8752352,-0.486,451,18,45
8752360,0.487,549,33,45
8752362,-2.067,293,7,45
8752382,0.575,558,26,45
8752384,-0.609,439,13,45
8752385,-1.624,338,11,45
8752393,0.487,549,33,45
8752399,3.651,865,37,45
8752400,-1.097,390,10,45
8752403,-1.691,331,8,45
8752408,-2.774,223,5,45
8752409,-1.724,328,9,45
8752430,0.045,504,16,45
8752436,-2.606,239,9,45
8752437,-1.331,367,8,45
8753221,-0.294,471,13,45
8753415,0.378,538,28,45
8753609,-1.112,389,8,45
8754268,-1.171,383,12,45
8754414,-0.904,410,14,45
8754434,0.505,550,25,45
8754475,-1.05,395,16,45
8754648,-4.0,100,0,45
8754649,-4.0,100,0,45
8754652,-4.0,100,0,45
8754653,-4.0,100,0,45
8754655,-4.0,100,0,45
8754736,-1.148,385,15,45
8754933,-0.26,474,18,45
8754941,-0.999,400,13,45
8755708,-1.097,390,15,45
8755748,0.479,548,31,45
8755780,-1.05,395,13,45
8755879,4.0,900,41,45
8755880,0.66,566,32,45
8756190,-0.642,436,20,45
8756445,-4.0,100,0,45
8756604,0.425,542,28,45
8756753,-0.16,484,10,45
8756817,0.259,526,26,45
8756889,-1.422,358,10,45
8757016,-0.014,499,13,45
8757245,-1.087,391,9,45
8757257,-0.768,423,12,45
8757384,-0.918,408,10,45
8757411,-2.444,256,6,45
8757417,3.171,817,32,45
8757448,-0.183,482,19,45
8757597,-1.058,394,16,45
8757779,0.407,541,30,45
8757787,-1.46,354,8,45
8757852,-0.654,435,16,45
8757902,-1.033,397,15,45
8758381,-1.44,356,11,45
8758384,-1.486,351,11,45
8758421,-0.974,403,14,45
8758426,0.372,537,22,45
8758548,-0.067,493,26,45
8758608,3.451,845,34,45
8758610,-1.001,400,15,45
8758618,2.799,780,29,45
8758639,-1.929,307,8,45
8758917,-2.031,297,7,45
8759162,-1.609,339,8,45
8759176,-1.728,327,8,45
8759188,-0.266,473,15,45
8759324,0.227,523,26,45
8759765,0.176,518,25,45
8760386,-0.268,473,17,45
8760412,-0.131,487,23,45
8760558,0.344,534,19,45
8760686,-0.859,414,12,45
8760696,0.087,509,22,45
8760701,-2.105,290,10,45
8760702,0.035,503,27,45
8760725,-1.162,384,10,45
8760748,-0.474,453,15,45
8760780,-1.469,353,11,45
8760788,-0.259,474,19,45
8760805,-1.561,344,10,45
8760829,-0.837,416,14,45
8760844,-3.567,143,7,45
8760854,-1.32,368,15,45
8760876,-0.981,402,14,45
8760886,-1.285,372,13,45
8760914,-0.775,422,13,45
8760928,-0.765,424,7,45
8760938,0.388,539,15,45
8760952,-0.816,418,12,45
8760968,-1.233,377,7,45
8760976,-1.298,370,9,45
8761222,-1.36,364,14,45
8761273,-0.142,486,24,45
8761291,-0.504,450,18,45
8761296,3.171,817,32,45
8761340,-1.054,395,12,45
8761547,-4.0,100,0,45
8761626,-0.849,415,11,45
8761720,-1.081,392,9,45
8761762,-2.344,266,10,45
8761927,-0.753,425,13,45
8761950,0.052,505,17,45
8761957,-4.0,100,0,45
8761967,-4.0,100,0,45
8762033,-0.871,413,9,45
8762191,-0.378,462,11,45
8762376,-0.352,465,15,45
8762463,-4.0,100,0,45
8762464,-0.244,476,21,45
8762671,-0.635,436,18,45
8762778,-0.455,454,18,45
8762844,-1.064,394,14,45
8762939,-2.286,271,8,45
8762948,-0.215,478,14,45
8762962,-0.122,488,18,45
8763073,-1.401,360,10,45
8763199,-4.0,100,2,45
8763434,-1.556,344,13,45
8763591,-1.406,359,11,45
8763645,-0.091,491,21,45
8763702,2.406,741,36,45
8763746,-0.316,468,14,45
8764034,-0.446,455,16,45
8764063,-2.163,284,8,45
8765949,0.076,508,27,45
8770484,0.251,525,29,45
8868432,-4.0,100,0,45
8872864,-0.527,447,14,45
8938952,-0.573,443,15,45
8938954,-0.66,434,16,45
8938955,-0.063,494,17,45
8938956,-0.807,419,16,45
8939008,-1.388,361,8,45
8939193,-0.435,457,15,45
8939437,-0.164,484,24,45
8939602,-0.84,416,14,45
8939629,-0.076,492,14,45
8939722,0.181,518,16,45
8939736,3.759,876,36,45
8939774,-0.454,455,18,45
8939847,-0.069,493,26,45
8940028,-0.117,488,20,45
8942779,4.0,900,36,45
8943233,-0.851,415,12,45
8943235,-1.911,309,9,45
8943236,-0.115,489,12,45
8943467,-0.969,403,11,45
8945369,0.41,541,35,45
8946613,-0.741,426,14,45
8947092,-1.535,347,11,45
8947164,-0.016,498,12,45
8947381,-0.041,496,13,45
8947384,-1.048,395,13,45
8947386,-0.823,418,10,45
8947391,-1.67,333,7,45
8947396,-1.118,388,8,45
8947404,-1.168,383,10,45
8947407,-2.244,276,8,45
8947416,-1.493,351,11,45
8947417,-1.637,336,11,45
8947419,-2.921,208,7,45
8947431,-1.171,383,10,45
8947767,-0.658,434,14,45
8947771,-0.821,418,12,45
8947775,0.121,512,18,45
8947780,-1.275,372,11,45
8947782,0.094,509,23,45
8947785,-2.122,288,6,45
8947790,0.027,503,24,45
8947802,-0.142,486,21,45
8947806,-0.251,475,19,45
8947939,0.245,525,30,45
8947943,-1.106,389,11,45
8947954,-0.152,485,17,45
8948400,0.327,533,26,45
8948430,0.152,515,20,45
8948433,0.178,518,26,45
8948439,0.497,550,34,45
8948442,0.323,532,18,45
8948443,0.47,547,25,45
8948450,0.497,550,23,45
8948451,0.164,516,20,45
8948453,-1.962,304,7,45
8948456,-1.136,386,16,45
8948457,0.063,506,11,45
8948458,-4.0,100,0,45
8948459,-3.017,198,7,45
8948470,0.185,518,14,45
8948471,-0.748,425,13,45
8948472,-0.833,417,12,45
8948473,-1.033,397,14,45
8948474,-0.156,484,14,45
8948475,-0.77,423,12,45
8948477,-0.133,487,22,45
8948478,0.347,535,18,45
8948488,0.14,514,25,45
8948490,-0.023,498,13,45
8948491,-0.845,416,10,45
8948497,-0.153,485,18,45
8948499,-1.252,375,15,45
8948500,-0.99,401,12,45
8948503,0.236,524,15,45
8948504,-1.141,386,14,45
8948506,-0.173,483,14,45
8948509,-0.049,495,15,45
8948510,-1.08,392,10,45
8948512,-0.607,439,14,45
8948516,-0.671,433,16,45
8948517,-0.192,481,20,45
8948518,0.476,548,22,45
8948521,-0.839,416,14,45
8948522,-0.61,439,15,45
8948524,-1.312,369,12,45
8948530,-0.155,485,16,45
8948532,-0.536,446,11,45
8948534,-0.222,478,17,45
8949677,-1.521,348,11,45
8949681,-1.751,325,8,45
8949684,-1.338,366,13,45
8949687,-0.412,459,11,45
8949688,-1.033,397,13,45
8949689,-1.852,315,9,45
8949692,-1.09,391,12,45
8949694,-0.975,403,10,45
8949695,-1.177,382,9,45
8949697,0.697,570,28,45
8949699,-0.877,412,8,45
8949700,-0.842,416,11,45
8949701,-0.973,403,12,45
8949702,-1.794,321,6,45
8949705,-1.635,336,8,45
8949706,-4.0,100,6,45
8949707,-1.478,352,10,45
8949754,-1.817,318,8,45
8949756,-0.679,432,17,45
8950512,-0.371,463,20,45
8950516,-1.248,375,13,45
8950521,0.495,550,22,45
8950522,-0.12,488,28,45
8950526,0.22,522,22,45
8950527,-0.565,443,14,45
8950530,-0.176,482,19,45
8950532,-0.618,438,16,45
8950533,-1.376,362,13,45
8951676,-0.93,407,11,45
8952350,-0.413,459,17,45
8952352,-1.085,392,14,45
8952363,-1.597,340,10,45
8952369,-0.918,408,14,45
8952370,-0.51,449,18,45
8952371,-0.319,468,16,45
8952376,-0.307,469,21,45
8952384,0.092,509,21,45
8952385,-0.177,482,15,45
8952388,-1.446,355,10,45
8952698,0.108,511,19,45
8952725,-0.699,430,12,45
8952730,-0.078,492,21,45
8952769,-0.301,470,16,45
8952771,-1.487,351,13,45
8952784,-0.534,447,15,45
8952786,0.082,508,20,45
8952818,-0.705,429,15,45
8952824,-0.06,494,26,45
8952883,-2.657,234,9,45
8952900,0.049,505,20,45
8952921,-2.638,236,7,45
8952926,-2.101,290,7,45
8952962,-0.865,413,16,45
8954196,-0.17,483,21,45
8954310,-0.743,426,12,45
8954468,-1.238,376,11,45
8954709,-0.225,478,18,45
8954725,-0.187,481,18,45
8955066,-0.723,428,11,45
8955067,0.08,508,19,45
8955068,-2.239,276,8,45
8955069,-0.71,429,15,45
8955070,-0.352,465,20,45
8955080,-1.289,371,12,45
8955092,-0.968,403,12,45
8955099,-1.246,375,12,45
8955105,-1.694,331,8,45
8955107,-1.571,343,10,45
8955122,-0.689,431,13,45
8955123,-0.516,448,17,45
8955125,-2.317,268,7,45
8955127,-1.286,371,12,45
8955129,-1.688,331,7,45
8955130,-1.689,331,7,45
8955133,-1.335,367,10,45
8955408,-1.082,392,19,45
8955465,-0.914,409,11,45
8955570,1.266,627,35,45
8955683,0.728,573,31,45
8955895,-1.985,301,10,45
8955973,-0.743,426,15,45
8955982,-0.815,418,13,45
8956061,0.443,544,31,45
8956195,0.48,548,28,45
8956198,0.502,550,31,45
8956202,0.249,525,23,45
8956421,-1.348,365,11,45
8956445,-4.0,100,3,45
8956641,-0.655,435,15,45
8956656,0.729,573,31,45
8956734,4.0,900,39,45
8956736,4.0,900,39,45
8956747,0.26,526,26,45
8956767,-0.705,429,15,45
8956775,-0.492,451,23,45
8956781,-4.0,100,0,45
8956783,4.0,900,38,45
8956785,0.482,548,30,45
8956786,0.446,545,23,45
8956797,0.351,535,31,45
8956946,-4.0,100,8,45
8957203,-1.892,311,8,45
8957324,-0.271,473,14,45
8957377,0.322,532,28,45
8957488,-0.229,477,23,45
8957495,-1.54,346,8,45
8957554,-0.117,488,20,45
8957618,-1.375,362,10,45
8957698,-0.095,491,21,45
8957699,-1.161,384,14,45
8957710,0.002,500,29,45
8957718,4.0,900,40,45
8957816,-0.857,414,13,45
8957869,0.024,502,23,45
8958004,-0.012,499,15,45
8958039,-2.542,246,10,45
8958122,-0.077,492,17,45
8958125,-1.689,331,11,45
8958433,0.463,546,31,45
8958513,-4.0,100,0,45
8958551,-1.916,308,6,45
8958565,-1.165,383,15,45
8958719,-0.745,425,13,45
8958725,-0.32,468,21,45
8958745,0.693,569,32,45
8958754,-1.976,302,8,45
8958789,-0.65,435,12,45
8958915,-0.611,439,14,45
8958963,0.595,559,26,45
8958993,0.438,544,35,45
8958995,-0.968,403,11,45
8959020,-1.339,366,11,45
8959027,-0.373,463,14,45
8959322,-0.903,410,17,45
8959329,3.226,823,36,45
8959416,0.513,551,31,45
8959535,-0.195,480,13,45
8959563,-1.517,348,10,45
8959637,-1.301,370,8,45
8959644,-0.342,466,17,45
8959707,-1.121,388,14,45
8959789,-4.0,100,0,45
8959807,-0.721,428,13,45
8959813,-0.21,479,16,45
8959839,-0.738,426,13,45
8959847,-1.626,337,9,45
8959890,-0.406,459,17,45
8959931,-0.777,422,11,45
8959936,-0.876,412,13,45
8959956,-1.768,323,7,45
8960000,-1.802,320,7,45
8960010,-0.987,401,10,45
8960290,0.131,513,19,45
8960302,-0.138,486,20,45
8960445,-0.373,463,15,45
8960449,-0.632,437,19,45
8960653,-0.182,482,17,45
8960808,-0.602,440,18,45
8960852,-1.287,371,9,45
8960869,-0.882,412,12,45
8960887,-0.659,434,13,45
8960998,-0.849,415,11,45
8961118,-3.61,139,6,45
8961174,-0.042,496,26,45
8961267,-0.416,458,20,45
8961385,-0.016,498,18,45
8961420,0.016,502,17,45
8961610,-0.367,463,22,45
8961643,-0.607,439,11,45
8961782,-2.839,216,5,45
8961914,-0.553,445,15,45
8961915,-0.913,409,11,45
8961919,-0.889,411,9,45
8962009,-0.766,423,10,45
8962046,0.327,533,26,45
8962054,-0.822,418,15,45
8962066,-1.179,382,13,45
8962120,-4.0,100,0,45
8962235,-1.68,332,10,45
8962330,-0.124,488,20,45
8962337,-0.638,436,11,45
8962340,-0.437,456,20,45
8962347,0.322,532,27,45
8962349,-1.445,355,9,45
8962406,0.454,545,30,45
8962444,-0.298,470,13,45
8962460,-0.579,442,16,45
8962542,-1.507,349,12,45
9004546,-0.424,458,17,45
9012429,-0.041,496,15,45
9021783,-0.663,434,14,45
9023119,4.0,900,40,45
9025128,0.467,547,32,45
9026436,-1.245,376,13,45
9031477,3.309,831,34,45
9032132,-0.462,454,16,45
9046870,-0.453,455,17,45
9046872,-0.11,489,15,45
9046876,-0.954,405,10,45
9046945,-0.417,458,18,45
9046970,0.03,503,26,45
9046973,0.243,524,28,45
9046975,2.997,800,32,45
9046976,0.764,576,30,45
9046977,-0.465,454,14,45
9046978,0.486,549,28,45
9046979,0.638,564,29,45
9046980,0.62,562,29,45
9047000,-0.246,475,25,45
9047001,0.499,550,33,45
9047017,-1.205,379,15,45
9047052,-0.794,421,11,45
9047074,0.202,520,28,45
9047075,-0.916,408,11,45
9047089,-0.382,462,20,45
9047168,-0.327,467,15,45
9047177,-1.24,376,11,45
9047193,-1.544,346,12,45
9047195,-1.206,379,14,45
9047231,-0.718,428,20,45
9047234,-1.849,315,7,45
9047236,-0.866,413,11,45
9047261,-1.6,340,9,45
9047268,-1.757,324,6,45
9047275,0.417,542,33,45
9047276,-0.216,478,8,45
9047324,-0.625,437,16,45
9047419,-0.278,472,16,45
9047436,0.903,590,32,45
9047444,4.0,900,35,45
9047452,-1.117,388,10,45
9047920,4.0,900,39,45
9048127,4.0,900,41,45
9048129,0.323,532,29,45
9048137,-0.126,487,25,45
9048138,0.523,552,29,45
9048140,4.0,900,39,45
9048141,4.0,900,39,45
9048142,3.394,839,35,45
9048968,0.535,554,34,45
9049244,-1.457,354,14,45
9049933,-1.276,372,8,45
9050055,0.304,530,27,45
9050056,4.0,900,37,45
9050058,0.374,537,27,45
9050059,0.477,548,29,45
9050062,0.671,567,30,45
9050065,0.426,543,35,45
9050066,0.695,570,30,45
9050067,-0.228,477,26,45
9050068,0.465,547,32,45
9050071,-0.562,444,18,45
9050072,0.374,537,27,45
9050074,0.476,548,31,45
9050075,0.379,538,31,45
9050080,0.713,571,31,45
9050081,0.478,548,30,45
9050083,0.414,541,33,45
9050084,0.352,535,28,45
9050086,-0.473,453,17,45
9050088,-0.656,434,13,45
9050093,0.652,565,28,45
9050096,-0.768,423,21,45
9050758,-0.143,486,13,45
9050767,-1.17,383,11,45
9050857,-0.839,416,14,45
9050858,-0.871,413,12,45
9050860,-1.275,373,10,45
9050863,-0.058,494,22,45
9050864,-1.149,385,13,45
9050866,0.082,508,20,45
9050868,-0.329,467,19,45
9050871,-1.794,321,7,45
9050872,-0.43,457,20,45
9050874,-0.275,473,16,45
9050875,-0.344,466,22,45
9051006,0.626,563,32,45
9051023,-0.492,451,14,45
9051026,-0.516,448,17,45
9051102,-1.218,378,13,45
9051274,-1.94,306,10,45
9051287,-0.298,470,15,45
9051288,-0.483,452,14,45
9051289,-1.282,372,10,45
9051290,-1.51,349,9,45
9051291,0.457,546,22,45
9051299,-0.753,425,11,45
9051321,0.158,516,20,45
9051322,-0.765,424,14,45
9051323,-0.23,477,15,45
9051335,-1.216,378,12,45
9051338,-1.083,392,9,45
9051339,-0.1,490,15,45
9051340,-1.109,389,13,45
9051342,-0.995,400,9,45
9051373,-0.882,412,11,45
9051471,0.016,502,21,45
9051475,-1.286,371,7,45
9051476,0.286,529,13,45
9051478,-0.102,490,18,45
9051479,-1.073,393,10,45
9051480,-0.888,411,10,45
9051481,-0.199,480,8,45
9051482,-0.876,412,13,45
9051484,-0.328,467,19,45
9051492,-1.203,380,14,45
9051495,0.336,534,28,45
9051498,-0.411,459,14,45
9051506,-1.121,388,11,45
9051507,0.554,555,24,45
9051508,-0.719,428,11,45
9051518,-0.728,427,13,45
9051550,-0.972,403,11,45
9051588,-0.516,448,19,45
9051601,-1.111,389,9,45
9051732,3.148,815,37,45
9051733,0.376,538,30,45
9051734,-0.068,493,21,45
9051742,0.699,570,30,45
9051760,-4.0,100,0,45
9051833,0.348,535,26,45
9051873,-1.027,397,10,45
9051912,0.039,504,14,45
9051951,0.396,540,22,45
9051964,-0.829,417,15,45
9051969,-2.01,299,7,45
9051971,-0.311,469,16,45
9051972,-0.676,432,10,45
9051983,-1.423,358,10,45
9051987,-1.295,371,8,45
9051989,-0.96,404,16,45
9051991,-1.117,388,15,45
9051993,-0.442,456,15,45
9051994,-0.149,485,18,45
9051995,-0.053,495,23,45
9051996,-0.078,492,16,45
9052005,-0.521,448,11,45
9052006,-0.149,485,12,45
9052011,-1.469,353,8,45
9052012,-2.018,298,10,45
9052013,-0.429,457,18,45
9052014,-0.677,432,18,45
9052016,-0.862,414,15,45
9052024,-0.748,425,11,45
9052026,-0.096,490,19,45
9052030,-0.747,425,13,45
9052032,0.265,526,23,45
9052033,0.158,516,24,45
9052035,-0.215,478,18,45
9052036,0.281,528,29,45
9052042,-0.468,453,18,45
9052046,-0.506,449,13,45
9052047,-1.617,338,8,45
9052107,-0.331,467,17,45
9052108,-0.196,480,20,45
9052110,-1.572,343,6,45
9052111,-0.266,473,18,45
9052112,-0.647,435,16,45
9052120,-0.726,427,14,45
9052121,-0.535,447,18,45
9052123,-3.5,150,7,45
9052124,-0.156,484,17,45
9052125,-0.154,485,16,45
9052127,-0.701,430,15,45
9052131,-0.343,466,15,45
9052132,-0.237,476,19,45
9052134,-4.0,100,3,45
9052135,-0.136,486,15,45
9052142,-3.736,126,5,45
9052144,-1.157,384,16,45
9052149,-0.246,475,15,45
9052150,-0.217,478,21,45
9052153,-0.735,427,16,45
9052157,-0.628,437,15,45
9052161,0.121,512,20,45
9052162,-0.749,425,15,45
9052163,-0.82,418,20,45
9052164,0.345,535,14,45
9052168,-0.632,437,14,45
9052176,-0.946,405,13,45
9052191,-0.574,443,18,45
9052193,0.156,516,27,45
9052194,-0.935,407,18,45
9052198,-0.604,440,16,45
9052199,-0.229,477,19,45
9052201,0.085,509,17,45
9052203,-0.546,445,19,45
9052204,-1.598,340,7,45
9052205,-0.861,414,12,45
9052208,-0.93,407,15,45
9052211,-0.952,405,10,45
9052212,-1.357,364,9,45
9052218,-1.285,372,9,45
9052219,-0.128,487,19,45
9052220,0.253,525,17,45
9052241,-0.825,418,12,45
9052242,-1.554,345,8,45
9052243,-1.161,384,16,45
9052245,-1.249,375,10,45
9052246,-0.714,429,10,45
9052247,-1.313,369,12,45
9052248,-0.516,448,19,45
9052249,-0.823,418,13,45
9052447,-0.276,472,20,45
9052513,0.182,518,19,45
9052519,0.132,513,27,45
9052523,-1.785,321,8,45
9052527,-0.016,498,14,45
9052610,-0.867,413,20,45
9052734,0.494,549,16,45
9052805,2.485,749,36,45
9052883,-0.824,418,10,45
9052923,-0.329,467,21,45
9052926,-4.0,100,0,45
9052933,0.388,539,29,45
9053181,0.092,509,16,45
9053399,-0.568,443,14,45
9053454,-0.695,430,14,45
9053735,-1.162,384,13,45
9053925,-0.459,454,18,45
9108199,-0.658,434,23,45
9108531,-0.715,428,14,45
9110301,-2.715,228,7,45
9150269,0.301,530,24,45
9163092,-1.564,344,10,45
9163252,-1.293,371,12,45
9163254,-0.198,480,18,45
9163647,-0.743,426,11,45
9163649,-2.238,276,7,45
9163651,-1.109,389,12,45
9163732,-4.0,100,0,45
9163812,-0.348,465,11,45
9163862,-1.066,393,13,45
9163864,-0.927,407,10,45
9163865,-0.864,414,17,45
9163868,-2.313,269,7,45
9163870,-0.789,421,12,45
9163871,-0.84,416,16,45
9163874,-1.572,343,11,45
9163876,-1.219,378,13,45
9163877,-1.291,371,14,45
9163880,2.926,793,32,45
9163882,-1.268,373,14,45
9163883,-0.854,415,12,45
9163888,-0.898,410,13,45
9163889,-0.796,420,15,45
9163890,-1.485,351,11,45
9163891,-1.057,394,16,45
9163892,0.123,512,28,45
9163893,0.63,563,33,45
9163896,-0.252,475,18,45
9163897,-1.519,348,8,45
9163902,-0.724,428,12,45
9163903,4.0,900,40,45
9163904,-2.621,238,7,45
9163905,2.403,740,33,45
9163907,4.0,900,38,45
9163908,-1.368,363,11,45
9163909,0.263,526,23,45
9163912,-0.997,400,11,45
9163913,-0.339,466,26,45
9163915,-0.754,425,17,45
9163917,-0.246,475,20,45
9163921,0.289,529,28,45
9163923,0.125,513,26,45
9163926,-0.359,464,19,45
9163927,-0.386,461,21,45
9163929,-0.394,461,19,45
9163932,0.021,502,28,45
9163935,-2.215,279,8,45
9163936,-0.205,480,15,45
9163939,4.0,900,38,45
9163941,-1.306,369,13,45
9163944,0.228,523,22,45
9163950,0.128,513,20,45
9163953,-4.0,100,0,45
9163961,0.239,524,20,45
9163963,-0.575,442,15,45
9164722,-0.949,405,9,45
9164887,-4.0,100,0,45
9164893,-0.193,481,31,45
9164894,-0.394,461,19,45
9164896,-2.054,295,5,45
9164898,-0.585,442,17,45
9164900,2.993,799,32,45
9164904,-0.432,457,11,45
9164906,-1.847,315,10,45
9164908,0.472,547,31,45
9188677,-2.457,254,6,45
9191370,-2.442,256,10,45
9215313,-1.074,393,7,45
9223413,4.0,900,39,45
9223594,-0.393,461,21,45
9223595,-1.674,333,10,45
9223720,0.465,546,22,45
9223721,-1.709,329,11,45
9223999,-0.18,482,22,45
9224191,-1.479,352,11,45
9225716,1.93,693,34,45
9225950,0.621,562,30,45
9225961,4.0,900,36,45
9226137,2.038,704,37,45
9226139,2.038,704,37,45
9226280,-0.028,497,19,45
9226286,-0.904,410,11,45
9226387,0.194,519,26,45
9226388,-1.406,359,8,45
9226391,-0.378,462,13,45
9226904,0.002,500,17,45
9226911,-1.052,395,16,45
9226934,-0.354,465,11,45
9227021,-0.638,436,16,45
9429409,2.582,758,28,45
9442875,-2.131,287,6,45
9443099,-2.993,201,7,45
9443226,-0.315,468,21,45
9443237,-0.117,488,22,45
9443250,0.337,534,25,45
9443275,-1.095,390,12,45
9443304,4.0,900,38,45
9475311,-1.567,343,11,45
9504445,-0.982,402,17,45
9544792,-0.525,448,15,45
9545494,-2.337,266,6,45
9545578,4.0,900,41,45
9546023,4.0,900,39,45
9546792,-1.18,382,11,45
9546811,-1.378,362,12,45
9546814,-4.0,100,0,45
9546828,-1.32,368,10,45
9546859,-0.69,431,14,45
9546865,3.874,887,38,45
9546866,0.487,549,32,45
9546870,-1.062,394,14,45
9546873,-1.108,389,12,45
9546885,-1.118,388,7,45
9547060,-1.411,359,11,45
9547066,-2.047,295,8,45
9547226,-0.331,467,18,45
9547233,0.49,549,19,45
9547375,-0.986,401,12,45
9547385,-0.986,401,12,45
9547652,-0.493,451,13,45
9547662,-0.874,413,12,45
9547930,-1.203,380,7,45
9547973,0.646,565,33,45
9548004,-1.337,366,14,45
9548082,-0.047,495,13,45
9548202,0.292,529,26,45
9579032,-0.52,448,12,45
9579355,-1.159,384,17,45
9598822,0.489,549,32,45
9608044,0.358,536,25,45
9614501,-0.838,416,10,45
9614784,-1.041,396,10,45
9614942,-1.674,333,7,45
9614991,-0.7,430,15,45
9616094,4.0,900,39,45
9616095,4.0,900,38,45
9616098,4.0,900,40,45
9616099,4.0,900,40,45
9616100,-0.237,476,24,45
9616101,1.645,664,33,45
9616102,4.0,900,40,45
9616105,2.423,742,26,45
9616107,4.0,900,40,45
9616117,4.0,900,38,45
9616119,4.0,900,40,45
9616278,4.0,900,40,45
9646101,-2.563,244,7,45
9659941,-1.578,342,8,45
9665001,4.0,900,40,45
9671714,-1.807,319,9,45
9686741,-4.0,100,0,45
9687715,4.0,900,40,45
9747270,-0.127,487,14,45
