CodPessoa,theta,enem_score,acertos,total_itens
8740218,-0.429,457,19,45
8740284,-4.0,100,10,45
8740571,-1.275,373,12,45
8740975,-2.097,290,8,45
8741215,-1.327,367,12,45
8741219,0.113,511,23,45
8741241,0.792,579,36,45
8741271,0.55,555,34,45
8741275,0.579,558,34,45
8741367,-1.23,377,15,45
8741369,0.792,579,36,45
8741434,0.792,579,36,45
8741447,0.684,568,34,45
8741451,0.792,579,36,45
8741697,0.175,518,26,45
8741869,-0.747,425,16,45
8741875,0.792,579,36,45
8741919,-0.982,402,13,45
8742530,-1.328,367,11,45
8743028,-0.673,433,19,45
8743197,-2.084,292,12,45
8743204,-0.254,475,20,45
8743219,-0.333,467,19,45
8743560,-4.0,100,2,45
8743640,-0.342,466,22,45
8743742,-1.6,340,12,45
8743945,-1.296,370,13,45
8744098,-2.097,290,10,45
8744132,-1.574,343,11,45
8744266,-0.857,414,14,45
8744323,-0.98,402,14,45
8744457,0.546,555,33,45
8744599,-0.861,414,13,45
8744696,-1.328,367,11,45
8744719,-0.572,443,16,45
8744888,-2.097,290,9,45
8744901,-0.705,429,14,45
8744997,-1.57,343,15,45
8745062,0.33,533,28,45
8745107,-2.081,292,12,45
8745110,0.404,540,29,45
8745137,-2.068,293,12,45
8745168,0.859,586,37,45
8745210,-2.085,292,10,45
8745429,0.527,553,30,45
8745447,-0.56,444,18,45
8745478,-1.132,387,12,45
8745930,-1.046,395,14,45
8745931,-2.082,292,12,45
8745935,-2.085,292,11,45
8745968,-1.604,340,9,45
8745970,-1.327,367,12,45
8745989,0.335,534,31,45
8746027,-1.133,387,12,45
8746046,-1.274,373,12,45
8746095,-1.328,367,10,45
8746118,0.249,525,25,45
8746183,-1.132,387,13,45
8746211,0.335,534,31,45
8746273,-1.132,387,13,45
8746291,-1.092,391,13,45
8746311,-0.583,442,18,45
8746345,-0.759,424,17,45
8746386,-0.278,472,21,45
8746426,0.468,547,30,45
8746481,-4.0,100,8,45
8746645,-1.274,373,13,45
8746648,-1.543,346,14,45
8746657,-0.476,452,18,45
8746674,0.541,554,31,45
8746678,-0.65,435,17,45
8746681,-1.603,340,13,45
8746793,-0.795,421,17,45
8747059,0.501,550,32,45
8747113,0.094,509,27,45
8747215,-0.976,402,14,45
8747283,-0.861,414,13,45
8747294,-0.98,402,16,45
8747308,-1.328,367,12,45
8747315,-0.98,402,13,45
8747325,-1.132,387,13,45
8747347,-4.0,100,8,45
8747422,0.604,560,33,45
8747471,-4.0,100,9,45
8747487,-4.0,100,0,45
8747502,-1.576,342,14,45
8747665,-0.449,455,17,45
8747837,-1.133,387,12,45
8747850,-1.328,367,10,45
8747969,-1.275,373,11,45
8748056,0.792,579,36,45
8748434,-0.336,466,21,45
8748436,-0.586,441,16,45
8748497,-1.328,367,12,45
8748688,0.1,510,24,45
8750130,-0.56,444,20,45
8750406,-2.079,292,13,45
8751131,-0.851,415,14,45
8751135,-0.745,425,16,45
8751143,0.467,547,32,45
8751419,0.305,531,28,45
8751497,-1.58,342,10,45
8752309,-2.097,290,12,45
8752327,-4.0,100,8,45
8752330,-1.128,387,15,45
8752333,-1.133,387,13,45
8752336,-0.23,477,21,45
8752337,-1.327,367,12,45
8752352,-0.927,407,15,45
8752360,0.602,560,35,45
8752362,-4.0,100,9,45
8752382,-0.352,465,22,45
8752384,-1.604,340,9,45
8752385,-2.097,290,9,45
8752393,0.602,560,35,45
8752399,-0.047,495,23,45
8752400,-0.786,421,18,45
8752403,-2.085,292,9,45
8752408,-1.041,396,14,45
8752409,-0.848,415,15,45
8752430,-1.091,391,14,45
8752436,-0.855,415,14,45
8752437,-1.273,373,16,45
8753221,-0.851,415,14,45
8753415,0.47,547,31,45
8753609,-0.931,407,13,45
8754268,-1.041,396,14,45
8754414,-0.856,414,15,45
8754434,0.363,536,30,45
8754475,-1.133,387,12,45
8754736,-1.269,373,14,45
8754933,-1.601,340,12,45
8754941,-1.129,387,12,45
8755708,-2.085,292,11,45
8755748,0.238,524,27,45
8755780,-0.796,420,15,45
8755879,0.542,554,33,45
8755880,0.611,561,33,45
8756190,-0.244,476,22,45
8756604,0.301,530,28,45
8756753,-0.235,476,20,45
8756817,0.686,569,37,45
8756889,-0.566,443,17,45
8757016,-0.758,424,17,45
8757245,-0.861,414,13,45
8757257,-0.857,414,15,45
8757384,-4.0,100,2,45
8757411,-2.097,290,10,45
8757417,0.734,573,35,45
8757448,-1.133,387,13,45
8757597,-1.048,395,13,45
8757779,-0.169,483,24,45
8757787,-0.973,403,16,45
8757852,0.021,502,23,45
8757902,-4.0,100,0,45
8758381,-4.0,100,10,45
8758384,-4.0,100,7,45
8758421,-0.979,402,15,45
8758426,-1.546,345,16,45
8758548,-0.234,477,21,45
8758608,0.319,532,33,45
8758610,-1.58,342,11,45
8758618,-0.46,454,22,45
8758639,-2.084,292,12,45
8758917,-0.982,402,13,45
8759162,-0.858,414,13,45
8759176,-0.45,455,19,45
8759188,-1.133,387,15,45
8759324,0.358,536,31,45
8759765,0.191,519,24,45
8760386,-0.469,453,19,45
8760412,-0.584,442,17,45
8760558,-0.98,402,15,45
8760686,-1.133,387,13,45
8760696,0.371,537,29,45
8760701,-0.705,429,14,45
8760702,-0.02,498,24,45
8760725,-1.041,396,14,45
8760748,0.462,546,28,45
8760780,-0.578,442,16,45
8760788,0.335,534,26,45
8760805,-2.085,292,9,45
8760829,-1.601,340,12,45
8760844,-4.0,100,10,45
8760854,-1.546,345,13,45
8760876,-0.796,420,16,45
8760886,-0.658,434,17,45
8760914,-1.132,387,12,45
8760928,-0.85,415,16,45
8760938,-0.689,431,17,45
8760952,-0.704,430,15,45
8760968,-1.275,373,12,45
8760976,-1.58,342,11,45
8761222,-1.327,367,12,45
8761273,-0.309,469,22,45
8761291,-0.205,480,22,45
8761296,0.734,573,35,45
8761340,-0.475,453,18,45
8761626,-1.133,387,12,45
8761720,-1.049,395,12,45
8761762,-0.744,426,16,45
8761927,-2.097,290,11,45
8761950,-0.303,470,21,45
8762033,-0.752,425,14,45
8762191,-0.701,430,16,45
8762376,-0.582,442,17,45
8762463,-1.574,343,12,45
8762464,-0.574,443,18,45
8762671,0.36,536,30,45
8762778,-0.561,444,21,45
8762844,-0.422,458,21,45
8762939,-0.98,402,14,45
8762948,-0.976,402,16,45
8762962,-1.295,371,13,45
8763073,-1.574,343,13,45
8763199,-4.0,100,0,45
8763434,-0.976,402,13,45
8763591,-0.751,425,15,45
8763645,-0.687,431,18,45
8763702,0.527,553,30,45
8763746,-4.0,100,0,45
8764034,0.116,512,26,45
8764063,-1.27,373,12,45
8765949,0.101,510,26,45
8770484,0.277,528,27,45
8872864,-0.965,403,19,45
8938952,-0.86,414,14,45
8938954,-0.93,407,14,45
8938955,-0.98,402,14,45
8938956,-1.133,387,14,45
8939008,-0.982,402,12,45
8939193,-0.302,470,20,45
8939437,-0.221,478,22,45
8939602,-0.235,477,21,45
8939629,-1.274,373,12,45
8939722,-1.574,343,12,45
8939736,0.482,548,32,45
8939774,-0.124,488,22,45
8939847,-0.856,414,15,45
8940028,-0.927,407,15,45
8942779,0.656,566,35,45
8943233,-1.327,367,12,45
8943235,-0.691,431,16,45
8943236,-1.128,387,13,45
8943467,-0.982,402,13,45
8945369,0.642,564,36,45
8946613,-0.658,434,16,45
8947092,-2.095,291,9,45
8947164,-0.982,402,13,45
8947381,-1.273,373,15,45
8947384,-0.796,420,15,45
8947386,-0.931,407,13,45
8947391,-4.0,100,4,45
8947396,-1.603,340,10,45
8947404,-4.0,100,4,45
8947407,-0.858,414,13,45
8947416,-1.29,371,13,45
8947417,-4.0,100,8,45
8947419,-0.228,477,19,45
8947431,-0.574,443,18,45
8947767,-2.097,290,9,45
8947771,-0.705,429,14,45
8947775,-1.134,387,11,45
8947780,-0.758,424,16,45
8947782,0.497,550,30,45
8947785,-0.791,421,17,45
8947790,-1.291,371,12,45
8947802,-0.407,459,21,45
8947806,-1.323,368,13,45
8947939,0.242,524,27,45
8947943,-0.372,463,17,45
8947954,-1.58,342,11,45
8948400,-0.974,403,17,45
8948430,-0.974,403,16,45
8948433,0.303,530,25,45
8948439,-0.98,402,15,45
8948442,-0.435,457,19,45
8948443,-1.57,343,13,45
8948450,-4.0,100,11,45
8948451,-0.98,402,13,45
8948453,-1.601,340,10,45
8948456,-0.861,414,13,45
8948457,-0.981,402,15,45
8948459,-0.857,414,14,45
8948470,-0.703,430,16,45
8948471,-1.046,395,13,45
8948472,-0.213,479,21,45
8948473,-0.395,461,18,45
8948474,-0.468,453,19,45
8948475,-1.223,378,16,45
8948477,-1.048,395,13,45
8948478,-1.048,395,14,45
8948488,-0.704,430,15,45
8948490,-1.275,373,11,45
8948491,-0.857,414,14,45
8948497,-0.447,455,17,45
8948499,-0.695,431,17,45
8948500,-1.133,387,14,45
8948503,-0.979,402,15,45
8948504,-2.094,291,12,45
8948506,-0.546,445,19,45
8948509,-0.157,484,22,45
8948510,-1.046,395,17,45
8948512,-0.705,429,14,45
8948516,-1.23,377,14,45
8948517,0.343,534,26,45
8948518,0.201,520,27,45
8948521,-0.458,454,17,45
8948522,-0.851,415,14,45
8948524,-1.269,373,13,45
8948530,-0.751,425,16,45
8948532,-0.57,443,18,45
8948534,-0.306,469,20,45
8949677,-1.132,387,13,45
8949681,-4.0,100,10,45
8949684,-1.092,391,13,45
8949687,-2.085,292,11,45
8949688,-0.701,430,16,45
8949689,-1.604,340,9,45
8949692,-1.132,387,14,45
8949694,-1.601,340,10,45
8949695,-0.927,407,17,45
8949697,0.281,528,29,45
8949699,-0.97,403,15,45
8949700,-0.855,415,14,45
8949701,-0.681,432,17,45
8949702,-0.795,420,16,45
8949705,-0.981,402,14,45
8949706,-0.676,432,16,45
8949707,-0.705,429,14,45
8949754,-1.604,340,9,45
8949756,-0.096,490,22,45
8950512,0.566,557,32,45
8950516,0.093,509,25,45
8950521,-0.35,465,18,45
8950522,0.734,573,35,45
8950526,0.262,526,26,45
8950527,-0.68,432,18,45
8950530,-0.228,477,19,45
8950532,-0.859,414,16,45
8950533,-0.454,455,19,45
8951676,-4.0,100,7,45
8952350,-0.705,429,14,45
8952352,-0.851,415,15,45
8952363,-1.574,343,12,45
8952369,-1.231,377,13,45
8952370,0.418,542,27,45
8952371,-0.484,452,20,45
8952376,-0.305,470,21,45
8952384,0.241,524,25,45
8952385,-0.853,415,17,45
8952388,-2.066,293,12,45
8952698,-0.348,465,19,45
8952725,-1.231,377,14,45
8952730,-0.429,457,20,45
8952769,-0.844,416,17,45
8952771,0.138,514,23,45
8952784,-0.162,484,21,45
8952786,-0.279,472,22,45
8952818,0.026,503,24,45
8952824,-0.302,470,22,45
8952883,0.269,527,24,45
8952900,-0.579,442,18,45
8952921,-0.266,473,23,45
8952926,-0.689,431,17,45
8952962,-1.132,387,15,45
8954196,-0.565,444,19,45
8954310,-0.86,414,14,45
8954468,-1.048,395,15,45
8954709,-0.859,414,16,45
8954725,-0.162,484,22,45
8955066,-2.068,293,10,45
8955067,-0.245,476,21,45
8955068,-2.097,290,8,45
8955069,-0.854,415,17,45
8955070,-0.396,460,18,45
8955080,-1.574,343,12,45
8955092,-0.851,415,15,45
8955099,-0.796,420,15,45
8955105,-1.041,396,14,45
8955107,-0.212,479,20,45
8955122,-0.98,402,14,45
8955123,-0.554,445,18,45
8955125,-4.0,100,7,45
8955127,-4.0,100,9,45
8955129,-0.85,415,15,45
8955130,-4.0,100,7,45
8955133,-1.275,373,12,45
8955408,0.375,538,30,45
8955465,-2.085,292,10,45
8955570,0.472,547,31,45
8955683,0.656,566,35,45
8955895,-1.604,340,11,45
8955973,-0.856,414,15,45
8955982,-1.547,345,11,45
8956061,0.686,569,37,45
8956195,0.201,520,28,45
8956198,0.416,542,33,45
8956202,-0.076,492,25,45
8956421,-1.091,391,14,45
8956445,-0.98,402,14,45
8956641,-0.577,442,16,45
8956656,0.645,564,34,45
8956734,0.611,561,33,45
8956736,0.743,574,36,45
8956747,-0.39,461,19,45
8956767,0.185,519,25,45
8956775,-0.858,414,13,45
8956781,-4.0,100,9,45
8956783,0.565,557,36,45
8956785,-0.062,494,24,45
8956786,-1.604,340,12,45
8956797,-4.0,100,0,45
8956946,-1.328,367,13,45
8957203,-0.796,420,15,45
8957324,-1.133,387,12,45
8957377,0.706,571,38,45
8957488,0.292,529,26,45
8957495,-0.855,415,14,45
8957554,-0.127,487,24,45
8957618,-2.097,290,10,45
8957698,-0.34,466,20,45
8957699,-0.743,426,17,45
8957710,0.275,528,27,45
8957718,0.591,559,35,45
8957816,-0.751,425,17,45
8957869,0.541,554,31,45
8958004,-0.976,402,18,45
8958039,-0.751,425,15,45
8958122,0.579,558,33,45
8958125,-1.092,391,12,45
8958433,0.743,574,36,45
8958551,-1.601,340,10,45
8958565,-0.418,458,21,45
8958719,-0.705,429,14,45
8958725,-0.069,493,23,45
8958745,0.542,554,33,45
8958754,-4.0,100,6,45
8958789,-1.133,387,12,45
8958915,-1.134,387,11,45
8958963,-1.225,378,16,45
8958993,0.541,554,31,45
8958995,-1.57,343,12,45
8959020,-1.291,371,12,45
8959027,-1.601,340,12,45
8959322,0.604,560,33,45
8959329,0.792,579,36,45
8959416,0.293,529,29,45
8959535,-1.133,387,13,45
8959563,-1.092,391,13,45
8959637,-0.976,402,14,45
8959644,-0.304,470,21,45
8959707,-0.495,451,18,45
8959807,-4.0,100,11,45
8959813,-1.601,340,12,45
8959839,-0.747,425,16,45
8959847,-1.328,367,12,45
8959890,-1.547,345,11,45
8959931,-0.586,441,16,45
8959936,-0.432,457,19,45
8959956,-1.127,387,13,45
8960000,0.154,515,25,45
8960010,-0.366,463,20,45
8960290,-0.689,431,17,45
8960302,0.309,531,25,45
8960445,-1.048,395,14,45
8960449,-0.295,470,21,45
8960653,-0.446,455,19,45
8960808,-1.09,391,13,45
8960852,-1.296,370,12,45
8960869,-2.097,290,10,45
8960887,-0.86,414,14,45
8960998,-1.328,367,10,45
8961118,-0.923,408,15,45
8961174,-0.398,460,21,45
8961267,-0.379,462,19,45
8961385,0.203,520,26,45
8961420,-0.309,469,21,45
8961610,0.527,553,30,45
8961643,-1.328,367,10,45
8961782,-2.097,290,10,45
8961914,-0.761,424,15,45
8961915,-1.231,377,15,45
8961919,-1.58,342,11,45
8962009,0.448,545,28,45
8962046,-0.235,476,20,45
8962054,-0.982,402,12,45
8962066,-4.0,100,8,45
8962120,-4.0,100,0,45
8962235,-0.858,414,13,45
8962330,-0.177,482,22,45
8962337,0.387,539,26,45
8962340,-1.046,395,15,45
8962347,-0.564,444,22,45
8962349,-1.091,391,14,45
8962406,0.401,540,27,45
8962444,-1.328,367,11,45
8962460,-0.182,482,23,45
8962542,-2.097,290,11,45
9004546,-0.288,471,22,45
9012429,-0.371,463,21,45
9021783,-0.467,453,20,45
9023119,1.034,603,39,45
9025128,0.566,557,34,45
9026436,-2.085,292,11,45
9031477,0.509,551,30,45
9032132,-0.679,432,19,45
9046870,-0.39,461,19,45
9046872,-0.115,488,21,45
9046876,-0.751,425,15,45
9046945,-0.749,425,18,45
9046970,0.478,548,29,45
9046973,-0.577,442,18,45
9046975,0.49,549,33,45
9046976,-0.484,452,20,45
9046977,-0.752,425,14,45
9046978,0.559,556,34,45
9046979,0.202,520,27,45
9046980,0.33,533,28,45
9047000,0.031,503,23,45
9047001,0.743,574,36,45
9047017,-0.337,466,20,45
9047052,-1.049,395,12,45
9047074,-0.243,476,23,45
9047075,-1.092,391,12,45
9047089,-0.169,483,22,45
9047168,-1.046,395,14,45
9047177,-1.09,391,14,45
9047193,-0.75,425,16,45
9047195,-0.751,425,15,45
9047231,-0.563,444,17,45
9047234,-1.049,395,12,45
9047236,-1.604,340,10,45
9047261,-4.0,100,10,45
9047268,-1.039,396,15,45
9047275,0.369,537,29,45
9047276,-1.041,396,13,45
9047324,-0.976,402,15,45
9047419,-0.859,414,15,45
9047436,0.062,506,25,45
9047444,0.53,553,31,45
9047452,-0.982,402,14,45
9047920,1.034,603,39,45
9048127,0.859,586,37,45
9048129,-0.358,464,22,45
9048137,-0.86,414,16,45
9048138,0.639,564,33,45
9048140,1.034,603,39,45
9048141,1.034,603,39,45
9048142,0.509,551,30,45
9048968,0.494,549,29,45
9049244,-1.604,340,9,45
9049933,-0.931,407,13,45
9050055,-0.075,493,23,45
9050056,0.453,545,33,45
9050058,0.642,564,36,45
9050059,0.175,517,25,45
9050062,0.752,575,37,45
9050065,0.691,569,35,45
9050066,0.602,560,35,45
9050067,0.616,562,34,45
9050068,0.736,574,38,45
9050071,-1.046,395,14,45
9050072,0.642,564,36,45
9050074,0.532,553,33,45
9050075,0.656,566,35,45
9050080,0.533,553,33,45
9050081,0.275,527,28,45
9050083,0.545,554,32,45
9050084,-0.566,443,18,45
9050086,-4.0,100,9,45
9050088,-0.431,457,19,45
9050093,0.532,553,34,45
9050096,-0.586,441,16,45
9050758,-1.041,396,14,45
9050767,-1.273,373,15,45
9050857,-2.082,292,10,45
9050858,-0.795,421,16,45
9050860,-0.59,441,15,45
9050863,0.616,562,34,45
9050864,-0.855,414,17,45
9050866,0.002,500,23,45
9050868,-0.179,482,24,45
9050871,-0.412,459,19,45
9050872,0.159,516,27,45
9050874,-0.322,468,21,45
9050875,-0.762,424,14,45
9051006,0.639,564,33,45
9051023,-0.693,431,19,45
9051026,-1.328,367,11,45
9051102,-0.976,402,14,45
9051274,-1.274,373,13,45
9051287,-1.268,373,15,45
9051288,-0.98,402,14,45
9051289,-0.278,472,21,45
9051290,-0.438,456,19,45
9051291,-0.432,457,20,45
9051299,-1.275,373,13,45
9051321,-4.0,100,10,45
9051322,-2.068,293,11,45
9051323,-1.273,373,14,45
9051335,-4.0,100,11,45
9051338,-1.269,373,13,45
9051339,-0.385,461,19,45
9051340,-4.0,100,12,45
9051342,-1.603,340,10,45
9051373,-0.754,425,15,45
9051471,-0.571,443,16,45
9051475,-1.328,367,12,45
9051476,-0.977,402,16,45
9051478,0.166,517,26,45
9051479,-1.09,391,14,45
9051480,-0.848,415,17,45
9051481,-1.327,367,12,45
9051482,-0.976,402,17,45
9051484,-0.321,468,21,45
9051492,-0.568,443,18,45
9051495,-0.188,481,22,45
9051498,-1.574,343,13,45
9051506,-0.702,430,16,45
9051507,-0.76,424,16,45
9051508,0.071,507,23,45
9051518,-0.752,425,17,45
9051550,-0.702,430,16,45
9051588,-4.0,100,10,45
9051601,-0.859,414,15,45
9051732,0.62,562,36,45
9051733,-0.146,485,23,45
9051734,-0.343,466,21,45
9051742,0.805,580,37,45
9051833,-0.265,474,22,45
9051873,-0.705,429,14,45
9051912,-1.574,343,11,45
9051951,-0.432,457,20,45
9051964,-0.498,450,19,45
9051969,-4.0,100,5,45
9051971,-1.273,373,15,45
9051972,-2.097,290,10,45
9051983,-1.328,367,11,45
9051987,-0.127,487,22,45
9051989,0.303,530,25,45
9051991,-1.574,343,13,45
9051993,-0.564,444,18,45
9051994,-0.681,432,18,45
9051995,-0.471,453,18,45
9051996,-0.976,402,18,45
9052005,-1.275,373,11,45
9052006,-0.452,455,20,45
9052011,-2.085,292,9,45
9052012,-4.0,100,7,45
9052013,-0.575,443,17,45
9052014,-0.702,430,17,45
9052016,-0.379,462,20,45
9052024,-1.604,340,9,45
9052026,-0.453,455,18,45
9052030,-1.574,343,12,45
9052032,-0.458,454,18,45
9052033,0.375,537,28,45
9052035,-0.76,424,16,45
9052036,0.604,560,33,45
9052042,-0.733,427,19,45
9052046,-0.108,489,22,45
9052047,-1.546,345,12,45
9052107,0.289,529,26,45
9052108,-0.579,442,18,45
9052110,-0.105,489,23,45
9052111,-0.858,414,17,45
9052112,-0.751,425,17,45
9052120,-0.854,415,17,45
9052121,-1.273,373,15,45
9052123,-0.549,445,19,45
9052124,-1.046,395,16,45
9052125,-1.574,343,12,45
9052127,-0.101,490,23,45
9052131,-0.076,492,25,45
9052132,0.465,546,29,45
9052134,-0.278,472,21,45
9052135,0.402,540,28,45
9052142,0.792,579,36,45
9052144,-0.082,492,22,45
9052149,0.512,551,31,45
9052150,0.701,570,36,45
9052153,-1.045,395,16,45
9052157,0.043,504,25,45
9052161,-0.315,469,19,45
9052162,-0.458,454,18,45
9052163,-0.544,446,20,45
9052164,0.006,501,25,45
9052168,-0.702,430,16,45
9052176,-0.046,495,24,45
9052191,-0.424,458,20,45
9052193,0.528,553,34,45
9052194,0.489,549,32,45
9052198,-0.75,425,18,45
9052199,0.518,552,33,45
9052201,-0.754,425,15,45
9052203,-0.364,464,21,45
9052204,-1.547,345,12,45
9052205,-0.68,432,17,45
9052208,-0.287,471,23,45
9052211,-2.068,293,13,45
9052212,-0.98,402,13,45
9052218,-4.0,100,2,45
9052219,-0.311,469,19,45
9052220,-0.795,421,17,45
9052241,-0.433,457,19,45
9052242,-1.048,395,14,45
9052243,-0.97,403,14,45
9052245,-0.98,402,15,45
9052246,-2.066,293,11,45
9052247,-0.569,443,18,45
9052248,-0.159,484,24,45
9052249,-0.98,402,13,45
9052447,-0.545,446,20,45
9052513,-0.981,402,15,45
9052519,-0.064,494,23,45
9052523,-1.574,343,12,45
9052527,-0.674,433,18,45
9052610,-0.266,473,23,45
9052734,-0.348,465,19,45
9052805,0.029,503,25,45
9052883,-1.273,373,13,45
9052923,-0.081,492,24,45
9052933,0.471,547,33,45
9053181,-0.475,453,18,45
9053399,-0.365,464,18,45
9053454,-0.702,430,16,45
9053735,-0.326,467,21,45
9053925,-0.4,460,21,45
9108199,-0.392,461,21,45
9108531,-0.977,402,15,45
9110301,-0.982,402,12,45
9150269,-0.389,461,22,45
9163092,-1.604,340,9,45
9163252,-0.858,414,13,45
9163254,-0.305,470,21,45
9163647,-1.604,340,12,45
9163649,-4.0,100,3,45
9163651,-0.747,425,16,45
9163812,-0.858,414,13,45
9163862,-1.328,367,12,45
9163864,-4.0,100,0,45
9163865,-0.37,463,22,45
9163868,0.284,528,26,45
9163870,-0.965,403,18,45
9163871,-0.982,402,13,45
9163874,-4.0,100,10,45
9163876,-0.578,442,16,45
9163877,-0.982,402,13,45
9163880,0.579,558,33,45
9163882,-0.341,466,19,45
9163883,-1.579,342,14,45
9163888,-1.274,373,12,45
9163889,-0.858,414,13,45
9163890,-2.085,292,10,45
9163891,-1.327,367,12,45
9163892,0.113,511,24,45
9163893,-0.466,453,23,45
9163896,-0.467,453,17,45
9163897,-0.858,414,13,45
9163902,-0.979,402,15,45
9163903,0.877,588,38,45
9163904,-0.981,402,15,45
9163905,0.611,561,33,45
9163907,0.53,553,31,45
9163908,-0.752,425,16,45
9163909,-0.063,494,22,45
9163912,-1.275,373,12,45
9163913,0.43,543,27,45
9163915,-0.657,434,18,45
9163917,-0.355,464,22,45
9163921,0.061,506,25,45
9163923,-0.466,453,23,45
9163926,-1.046,395,13,45
9163927,-4.0,100,1,45
9163929,-0.979,402,16,45
9163932,0.792,579,36,45
9163935,-0.433,457,19,45
9163936,-1.275,373,14,45
9163939,0.349,535,29,45
9163941,-0.981,402,14,45
9163944,-0.672,433,20,45
9163950,0.462,546,28,45
9163953,0.792,579,36,45
9163961,-0.397,460,20,45
9163963,-1.328,367,10,45
9164722,-0.747,425,16,45
9164887,-4.0,100,0,45
9164893,0.458,546,32,45
9164894,-1.574,343,11,45
9164896,-4.0,100,0,45
9164898,-0.762,424,14,45
9164900,0.684,568,34,45
9164904,-1.049,395,12,45
9164906,-0.98,402,14,45
9164908,0.532,553,33,45
9188677,-1.328,367,10,45
9191370,-1.086,391,13,45
9215313,-0.982,402,13,45
9223413,0.402,540,28,45
9223594,-2.079,292,12,45
9223595,-0.857,414,14,45
9223720,-1.273,373,16,45
9223721,-1.603,340,11,45
9223999,-4.0,100,9,45
9224191,0.498,550,31,45
9225716,0.512,551,32,45
9225950,-0.021,498,25,45
9225961,0.656,566,35,45
9226137,0.679,568,36,45
9226139,0.679,568,36,45
9226280,-0.372,463,17,45
9226286,-0.856,414,14,45
9226387,-0.087,491,23,45
9226388,-0.853,415,16,45
9226391,-1.604,340,13,45
9226904,-0.981,402,14,45
9226911,-1.328,367,12,45
9226934,-1.041,396,15,45
9227021,-0.466,453,16,45
9429409,0.318,532,24,45
9442875,-1.574,343,10,45
9443099,-1.604,340,9,45
9443226,-0.309,469,21,45
9443237,-0.211,479,21,45
9443250,0.37,537,30,45
9443275,-0.86,414,15,45
9443304,1.034,603,39,45
9475311,-0.966,403,16,45
9504445,-4.0,100,0,45
9544792,-0.854,415,15,45
9545494,-2.095,291,9,45
9545578,0.939,594,38,45
9546023,0.859,586,37,45
9546792,-1.603,340,12,45
9546811,-0.98,402,15,45
9546814,-4.0,100,0,45
9546828,-2.082,292,10,45
9546859,-0.982,402,13,45
9546865,0.559,556,34,45
9546866,0.485,549,32,45
9546870,-1.229,377,16,45
9546873,-0.572,443,17,45
9546885,-1.133,387,12,45
9547060,-0.692,431,15,45
9547066,-0.788,421,15,45
9547226,-0.449,455,17,45
9547233,0.16,516,25,45
9547375,-1.328,367,11,45
9547385,-1.574,343,12,45
9547652,-0.982,402,12,45
9547662,-1.574,343,11,45
9547930,-0.859,414,16,45
9547973,0.616,562,34,45
9548004,-1.133,387,12,45
9548082,-1.23,377,15,45
9548202,0.164,516,24,45
9579032,-1.58,342,12,45
9579355,-0.59,441,15,45
9598822,0.55,555,34,45
9608044,0.21,521,27,45
9614501,-2.097,290,11,45
9614784,-1.294,371,15,45
9614942,-4.0,100,6,45
9614991,-0.21,479,22,45
9616094,1.298,630,41,45
9616095,1.485,648,42,45
9616098,1.485,648,42,45
9616099,1.298,630,41,45
9616100,0.261,526,24,45
9616101,0.361,536,29,45
9616102,1.485,648,42,45
9616105,0.47,547,31,45
9616107,1.485,648,42,45
9616117,1.485,648,42,45
9616119,1.725,673,43,45
9616278,1.485,648,42,45
9646101,-2.097,290,10,45
9659941,-1.601,340,10,45
9665001,1.485,648,42,45
9671714,-1.049,395,12,45
9686741,-2.084,292,10,45
9687715,0.801,580,40,45
9747270,-4.0,100,9,45
